	index	max_depth	max_features	mean_score	min_samples_leaf	min_samples_split	n_estimators	run_time
1171	1936.0	50.0	0.5	0.8029999999999999	20.0	20.0	400.0	170.765
1172	1541.0	30.0	0.9	0.8320000000000001	1.0	20.0	800.0	755.1189999999999
1173	828.0	15.0	0.5	0.816	10.0	2.0	200.0	100.32
1174	956.0	15.0	0.75	0.794	40.0	2.0	800.0	415.38199999999995
1175	342.0	5.0	0.5	0.74	100.0	2.0	200.0	138.042
1176	1917.0	50.0	0.5	0.818	10.0	20.0	200.0	88.12700000000001
1177	2998.0	150.0	0.5	0.818	10.0	20.0	400.0	366.337
1178	3141.0	150.0	0.75	0.764	100.0	20.0	200.0	79.54899999999999
1179	2460.0	100.0	0.5	0.8140000000000001	10.0	40.0	200.0	102.678
1180	1558.0	30.0	0.9	0.8240000000000001	10.0	20.0	400.0	425.5
1181	809.0	15.0	0.25	0.6709999999999999	100.0	100.0	800.0	126.928
1182	764.0	15.0	0.25	0.77	20.0	10.0	800.0	177.41299999999998
1183	215.0	5.0	0.25	0.705	10.0	100.0	800.0	200.097
1184	366.0	5.0	0.75	0.785	1.0	10.0	200.0	247.46099999999998
1185	1453.0	30.0	0.75	0.8270000000000001	1.0	40.0	400.0	287.10200000000003
1186	2709.0	150.0	0.01	0.47200000000000003	1.0	20.0	200.0	16.151
1187	2185.0	100.0	0.01	0.33799999999999997	10.0	10.0	400.0	15.545
1188	1706.0	50.0	0.01	0.114	100.0	40.0	800.0	13.182
1189	2898.0	150.0	0.25	0.795	10.0	2.0	200.0	50.147
1190	2021.0	50.0	0.75	0.8109999999999999	20.0	5.0	800.0	474.10699999999997
1191	2211.0	100.0	0.01	0.27699999999999997	20.0	100.0	200.0	11.713
1192	352.0	5.0	0.5	0.738	100.0	20.0	400.0	113.098
1193	1076.0	15.0	0.9	0.767	100.0	40.0	800.0	607.207
1194	512.0	5.0	0.9	0.782	40.0	10.0	800.0	419.217
1195	393.0	5.0	0.75	0.782	10.0	100.0	200.0	176.959
1196	2098.0	50.0	0.9	0.825	10.0	20.0	400.0	351.24199999999996
1197	1484.0	30.0	0.75	0.8109999999999999	20.0	10.0	800.0	348.957
1198	2258.0	100.0	0.1	0.768	1.0	10.0	800.0	176.842
1199	1694.0	50.0	0.01	0.111	100.0	2.0	800.0	25.288
1200	1760.0	50.0	0.1	0.667	20.0	40.0	800.0	105.81200000000001
1201	270.0	5.0	0.5	0.7759999999999999	1.0	2.0	200.0	73.458
1202	1920.0	50.0	0.5	0.8140000000000001	10.0	40.0	200.0	92.037
1203	2799.0	150.0	0.1	0.7609999999999999	1.0	20.0	200.0	36.852
1204	578.0	15.0	0.01	0.252	20.0	2.0	800.0	18.88
1205	2155.0	50.0	0.9	0.767	100.0	40.0	400.0	178.24599999999998
1206	228.0	5.0	0.25	0.703	20.0	40.0	200.0	44.81100000000001
1207	1926.0	50.0	0.5	0.802	20.0	2.0	200.0	83.464
1208	3115.0	150.0	0.75	0.794	40.0	2.0	400.0	341.083
1209	618.0	15.0	0.01	0.11	100.0	10.0	200.0	2.736
1210	1807.0	50.0	0.25	0.821	1.0	10.0	400.0	159.395
1211	2819.0	150.0	0.1	0.711	10.0	20.0	800.0	274.57599999999996
1212	8.0	5.0	0.01	0.14400000000000002	1.0	10.0	800.0	34.406
1213	2760.0	150.0	0.01	0.203	40.0	10.0	200.0	5.172000000000001
1214	653.0	15.0	0.1	0.7090000000000001	10.0	5.0	800.0	125.65100000000001
1215	1204.0	30.0	0.1	0.672	10.0	100.0	400.0	43.913000000000004
1216	1623.0	50.0	0.01	0.498	1.0	5.0	200.0	15.64
1217	1458.0	30.0	0.75	0.823	10.0	2.0	200.0	318.616
1218	2554.0	100.0	0.75	0.809	10.0	100.0	400.0	215.735
1219	1337.0	30.0	0.25	0.674	100.0	5.0	800.0	145.843
1220	1402.0	30.0	0.5	0.7909999999999999	20.0	100.0	400.0	165.614
1221	2047.0	50.0	0.75	0.794	40.0	40.0	400.0	202.733
1222	1504.0	30.0	0.75	0.794	40.0	20.0	400.0	204.886
1223	3099.0	150.0	0.75	0.8109999999999999	20.0	5.0	200.0	116.01299999999999
1224	1299.0	30.0	0.25	0.769	20.0	5.0	200.0	46.95399999999999
1225	1697.0	50.0	0.01	0.111	100.0	5.0	800.0	12.284
1226	2367.0	100.0	0.25	0.7959999999999999	10.0	20.0	200.0	51.718999999999994
1227	1379.0	30.0	0.5	0.818	10.0	20.0	800.0	419.61400000000003
1228	3203.0	150.0	0.9	0.805	20.0	100.0	800.0	477.04900000000004
1229	2196.0	100.0	0.01	0.272	20.0	2.0	200.0	6.882000000000001
1230	2881.0	150.0	0.25	0.823	1.0	2.0	400.0	238.476
1231	2836.0	150.0	0.1	0.669	20.0	20.0	400.0	130.266
1232	2594.0	100.0	0.75	0.763	100.0	2.0	800.0	343.273
1233	3066.0	150.0	0.75	0.8340000000000001	1.0	10.0	200.0	196.00599999999997
1234	3086.0	150.0	0.75	0.8240000000000001	10.0	10.0	800.0	587.514
1235	2010.0	50.0	0.75	0.82	10.0	40.0	200.0	129.481
1236	1808.0	50.0	0.25	0.821	1.0	10.0	800.0	302.555
1237	1653.0	50.0	0.01	0.331	10.0	100.0	200.0	7.367000000000001
1238	2172.0	100.0	0.01	0.45	1.0	40.0	200.0	18.881
1239	220.0	5.0	0.25	0.7040000000000001	20.0	5.0	400.0	161.465
1240	1309.0	30.0	0.25	0.769	20.0	40.0	400.0	135.297
1241	3138.0	150.0	0.75	0.763	100.0	10.0	200.0	86.226
1242	2746.0	150.0	0.01	0.273	20.0	20.0	400.0	13.337
1243	371.0	5.0	0.75	0.785	1.0	20.0	800.0	342.856
1244	1285.0	30.0	0.25	0.795	10.0	10.0	400.0	118.613
1245	2590.0	100.0	0.75	0.792	40.0	100.0	400.0	222.081
1246	2507.0	100.0	0.5	0.7440000000000001	100.0	5.0	800.0	244.81599999999997
1247	2070.0	50.0	0.9	0.8340000000000001	1.0	2.0	200.0	259.596
1248	1764.0	50.0	0.1	0.612	40.0	2.0	200.0	23.432
1249	2422.0	100.0	0.25	0.672	100.0	20.0	400.0	72.205
1250	1519.0	30.0	0.75	0.763	100.0	10.0	400.0	165.608
1251	1749.0	50.0	0.1	0.67	20.0	5.0	200.0	21.864
1252	888.0	15.0	0.5	0.742	100.0	10.0	200.0	146.061
1253	450.0	5.0	0.9	0.7859999999999999	1.0	2.0	200.0	162.905
1254	3208.0	150.0	0.9	0.797	40.0	5.0	400.0	225.801
1255	102.0	5.0	0.1	0.54	1.0	40.0	200.0	32.597
1256	1198.0	30.0	0.1	0.7090000000000001	10.0	20.0	400.0	94.947
1257	1705.0	50.0	0.01	0.113	100.0	40.0	400.0	6.776
1258	1524.0	30.0	0.75	0.763	100.0	40.0	200.0	79.68
1259	2628.0	100.0	0.9	0.8240000000000001	10.0	2.0	200.0	159.064
1260	3023.0	150.0	0.5	0.792	20.0	100.0	800.0	301.483
1261	2178.0	100.0	0.01	0.335	10.0	2.0	200.0	7.454
1262	903.0	15.0	0.75	0.8290000000000001	1.0	5.0	200.0	157.996
1263	780.0	15.0	0.25	0.736	40.0	10.0	200.0	36.576
1264	1788.0	50.0	0.1	0.524	100.0	10.0	200.0	17.009
1265	67.0	5.0	0.01	0.122	40.0	40.0	400.0	17.338
1266	808.0	15.0	0.25	0.6709999999999999	100.0	100.0	400.0	83.1
1267	2631.0	100.0	0.9	0.8240000000000001	10.0	5.0	200.0	153.5
1268	2503.0	100.0	0.5	0.743	100.0	2.0	400.0	124.63
1269	117.0	5.0	0.1	0.5379999999999999	10.0	20.0	200.0	12.507
1270	325.0	5.0	0.5	0.763	40.0	2.0	400.0	129.791
1271	1162.0	30.0	0.01	0.11	100.0	20.0	400.0	6.577000000000001
1272	2689.0	100.0	0.9	0.767	100.0	10.0	400.0	201.595
1273	814.0	15.0	0.5	0.8270000000000001	1.0	5.0	400.0	503.727
1274	771.0	15.0	0.25	0.7509999999999999	20.0	100.0	200.0	38.019
1275	755.0	15.0	0.25	0.7659999999999999	10.0	100.0	800.0	158.616
1276	1717.0	50.0	0.1	0.769	1.0	10.0	400.0	201.63299999999998
1277	798.0	15.0	0.25	0.672	100.0	10.0	200.0	66.372
1278	3214.0	150.0	0.9	0.797	40.0	20.0	400.0	212.71900000000002
1279	2441.0	100.0	0.5	0.83	1.0	20.0	800.0	488.22900000000004
1280	2569.0	100.0	0.75	0.8109999999999999	20.0	40.0	400.0	223.99200000000002
1281	1384.0	30.0	0.5	0.8009999999999999	10.0	100.0	400.0	167.40400000000002
1282	1452.0	30.0	0.75	0.8270000000000001	1.0	40.0	200.0	275.682
1283	3085.0	150.0	0.75	0.8240000000000001	10.0	10.0	400.0	551.649
1284	2363.0	100.0	0.25	0.795	10.0	5.0	800.0	239.09799999999998
1285	2839.0	150.0	0.1	0.6659999999999999	20.0	40.0	400.0	55.086000000000006
1286	1070.0	15.0	0.9	0.767	100.0	10.0	800.0	816.1189999999999
1287	1032.0	15.0	0.9	0.812	20.0	10.0	200.0	131.954
1288	1897.0	50.0	0.5	0.8320000000000001	1.0	10.0	400.0	294.983
1289	2474.0	100.0	0.5	0.8029999999999999	20.0	10.0	800.0	323.499
1290	251.0	5.0	0.25	0.6940000000000001	40.0	100.0	800.0	283.995
1291	150.0	5.0	0.1	0.534	40.0	10.0	200.0	42.415
1292	1487.0	30.0	0.75	0.8109999999999999	20.0	20.0	800.0	458.865
1293	1654.0	50.0	0.01	0.327	10.0	100.0	400.0	13.58
1294	1624.0	50.0	0.01	0.496	1.0	5.0	400.0	60.648999999999994
1295	705.0	15.0	0.1	0.525	100.0	5.0	200.0	33.314
1296	915.0	15.0	0.75	0.8109999999999999	1.0	100.0	200.0	99.686
1297	2661.0	100.0	0.9	0.804	20.0	100.0	200.0	123.61
1298	545.0	15.0	0.01	0.33899999999999997	1.0	5.0	800.0	27.899
1299	2770.0	150.0	0.01	0.207	40.0	100.0	400.0	8.377
1300	2146.0	50.0	0.9	0.767	100.0	5.0	400.0	181.515
1301	300.0	5.0	0.5	0.773	10.0	40.0	200.0	85.523
1302	2702.0	150.0	0.01	0.515	1.0	2.0	800.0	88.70100000000001
1303	1603.0	30.0	0.9	0.767	100.0	2.0	400.0	260.967
1304	2456.0	100.0	0.5	0.818	10.0	10.0	800.0	1002.961
1305	878.0	15.0	0.5	0.7809999999999999	40.0	40.0	800.0	328.15
1306	1052.0	15.0	0.9	0.797	40.0	10.0	800.0	421.541
1307	1625.0	50.0	0.01	0.498	1.0	5.0	800.0	67.717
1308	1815.0	50.0	0.25	0.78	1.0	100.0	200.0	50.847
1309	449.0	5.0	0.75	0.759	100.0	100.0	800.0	301.633
1310	1245.0	30.0	0.1	0.521	100.0	5.0	200.0	14.442
1311	1000.0	15.0	0.9	0.8270000000000001	1.0	20.0	400.0	473.07199999999995
1312	1454.0	30.0	0.75	0.8270000000000001	1.0	40.0	800.0	577.648
1313	1164.0	30.0	0.01	0.111	100.0	40.0	200.0	3.4960000000000004
1314	788.0	15.0	0.25	0.7340000000000001	40.0	40.0	800.0	140.437
1315	453.0	5.0	0.9	0.7859999999999999	1.0	5.0	200.0	212.888
1316	2487.0	100.0	0.5	0.7809999999999999	40.0	5.0	200.0	122.82700000000001
1317	205.0	5.0	0.25	0.711	10.0	10.0	400.0	142.565
1318	323.0	5.0	0.5	0.765	20.0	100.0	800.0	275.001
1319	2884.0	150.0	0.25	0.823	1.0	5.0	400.0	177.15099999999998
1320	1159.0	30.0	0.01	0.109	100.0	10.0	400.0	5.872000000000001
1321	1004.0	15.0	0.9	0.823	1.0	40.0	800.0	446.376
1322	2355.0	100.0	0.25	0.779	1.0	100.0	200.0	38.61
1323	1141.0	30.0	0.01	0.19699999999999998	40.0	10.0	400.0	10.12
1324	1411.0	30.0	0.5	0.7809999999999999	40.0	10.0	400.0	138.64600000000002
1325	759.0	15.0	0.25	0.769	20.0	5.0	200.0	42.028999999999996
1326	1219.0	30.0	0.1	0.669	20.0	40.0	400.0	101.634
1327	1111.0	30.0	0.01	0.331	10.0	40.0	400.0	14.835
1328	2191.0	100.0	0.01	0.337	10.0	40.0	400.0	15.812999999999999
1329	141.0	5.0	0.1	0.53	20.0	100.0	200.0	12.103
1330	1114.0	30.0	0.01	0.327	10.0	100.0	400.0	31.644000000000002
1331	1241.0	30.0	0.1	0.612	40.0	100.0	800.0	189.709
1332	1824.0	50.0	0.25	0.794	10.0	10.0	200.0	50.437
1333	2800.0	150.0	0.1	0.757	1.0	20.0	400.0	76.934
1334	3061.0	150.0	0.75	0.835	1.0	2.0	400.0	924.122
1335	2132.0	50.0	0.9	0.7979999999999999	40.0	10.0	800.0	451.848
1336	713.0	15.0	0.1	0.523	100.0	20.0	800.0	55.364
1337	116.0	5.0	0.1	0.54	10.0	10.0	800.0	82.054
1338	622.0	15.0	0.01	0.113	100.0	20.0	400.0	4.607
1339	384.0	5.0	0.75	0.785	10.0	10.0	200.0	74.90899999999999
1340	308.0	5.0	0.5	0.772	20.0	2.0	800.0	445.11800000000005
1341	239.0	5.0	0.25	0.6940000000000001	40.0	5.0	800.0	228.872
1342	1306.0	30.0	0.25	0.769	20.0	20.0	400.0	84.428
1343	1460.0	30.0	0.75	0.8240000000000001	10.0	2.0	800.0	1180.9669999999999
1344	119.0	5.0	0.1	0.544	10.0	20.0	800.0	145.805
1345	1535.0	30.0	0.9	0.8340000000000001	1.0	5.0	800.0	1118.177
1346	97.0	5.0	0.1	0.5379999999999999	1.0	10.0	400.0	42.809
1347	2161.0	100.0	0.01	0.514	1.0	2.0	400.0	51.101000000000006
1348	565.0	15.0	0.01	0.29	10.0	10.0	400.0	10.890999999999998
1349	1607.0	30.0	0.9	0.767	100.0	5.0	800.0	361.601
1350	1094.0	30.0	0.01	0.43	1.0	40.0	800.0	38.611999999999995
1351	831.0	15.0	0.5	0.816	10.0	5.0	200.0	73.52600000000001
1352	2681.0	100.0	0.9	0.795	40.0	100.0	800.0	470.546
1353	1501.0	30.0	0.75	0.794	40.0	10.0	400.0	194.295
1354	3112.0	150.0	0.75	0.802	20.0	100.0	400.0	217.4
1355	793.0	15.0	0.25	0.669	100.0	2.0	400.0	126.147
1356	1688.0	50.0	0.01	0.204	40.0	40.0	800.0	20.487
1357	1328.0	30.0	0.25	0.7340000000000001	40.0	40.0	800.0	214.895
1358	2470.0	100.0	0.5	0.8029999999999999	20.0	5.0	400.0	160.8
1359	1949.0	50.0	0.5	0.7809999999999999	40.0	5.0	800.0	679.556
1360	3126.0	150.0	0.75	0.794	40.0	40.0	200.0	82.355
1361	2782.0	150.0	0.01	0.11199999999999999	100.0	20.0	400.0	7.068
1362	553.0	15.0	0.01	0.331	1.0	40.0	400.0	12.578
1363	563.0	15.0	0.01	0.29100000000000004	10.0	5.0	800.0	22.103
1364	2972.0	150.0	0.5	0.8340000000000001	1.0	2.0	800.0	642.7919999999999
1365	2117.0	50.0	0.9	0.813	20.0	20.0	800.0	1175.603
1366	2783.0	150.0	0.01	0.11199999999999999	100.0	20.0	800.0	13.284
1367	1079.0	15.0	0.9	0.767	100.0	100.0	800.0	373.647
1368	2163.0	100.0	0.01	0.498	1.0	5.0	200.0	16.874000000000002
1369	1573.0	30.0	0.9	0.813	20.0	10.0	400.0	249.21599999999998
1370	339.0	5.0	0.5	0.7609999999999999	40.0	100.0	200.0	86.44200000000001
1371	804.0	15.0	0.25	0.672	100.0	40.0	200.0	32.923
1372	865.0	15.0	0.5	0.7809999999999999	40.0	2.0	400.0	219.46099999999998
1373	1084.0	30.0	0.01	0.46399999999999997	1.0	5.0	400.0	44.047
1374	474.0	5.0	0.9	0.7859999999999999	10.0	10.0	200.0	142.26
1375	1657.0	50.0	0.01	0.27899999999999997	20.0	2.0	400.0	11.065
1376	347.0	5.0	0.5	0.74	100.0	5.0	800.0	119.053
1377	2616.0	100.0	0.9	0.8340000000000001	1.0	10.0	200.0	395.38599999999997
1378	1426.0	30.0	0.5	0.743	100.0	5.0	400.0	115.06299999999999
1379	1566.0	30.0	0.9	0.813	20.0	2.0	200.0	132.564
1380	3041.0	150.0	0.5	0.778	40.0	100.0	800.0	293.125
1381	2867.0	150.0	0.1	0.525	100.0	5.0	800.0	189.813
1382	2896.0	150.0	0.25	0.78	1.0	100.0	400.0	201.55
1383	429.0	5.0	0.75	0.777	40.0	100.0	200.0	116.96600000000001
1384	521.0	5.0	0.9	0.7809999999999999	40.0	100.0	800.0	268.28
1385	388.0	5.0	0.75	0.785	10.0	20.0	400.0	254.982
1386	1035.0	15.0	0.9	0.812	20.0	20.0	200.0	131.30200000000002
1387	696.0	15.0	0.1	0.609	40.0	40.0	200.0	17.335
1388	38.0	5.0	0.01	0.136	20.0	2.0	800.0	15.055
1389	1269.0	30.0	0.25	0.815	1.0	20.0	200.0	166.078
1390	1753.0	50.0	0.1	0.669	20.0	10.0	400.0	48.77
1391	3170.0	150.0	0.9	0.825	10.0	2.0	800.0	698.882
1392	2832.0	150.0	0.1	0.6679999999999999	20.0	10.0	200.0	38.32
1393	1053.0	15.0	0.9	0.7979999999999999	40.0	20.0	200.0	103.885
1394	499.0	5.0	0.9	0.7859999999999999	20.0	40.0	400.0	387.73
1395	169.0	5.0	0.1	0.499	100.0	10.0	400.0	18.067
1396	2926.0	150.0	0.25	0.77	20.0	20.0	400.0	97.613
1397	1011.0	15.0	0.9	0.8220000000000001	10.0	5.0	200.0	149.94299999999998
1398	1316.0	30.0	0.25	0.733	40.0	2.0	800.0	156.96
1399	2429.0	100.0	0.25	0.6709999999999999	100.0	100.0	800.0	139.276
1400	1077.0	15.0	0.9	0.767	100.0	100.0	200.0	105.86
1401	665.0	15.0	0.1	0.669	10.0	100.0	800.0	74.748
1402	26.0	5.0	0.01	0.14300000000000002	10.0	10.0	800.0	30.224
1403	1836.0	50.0	0.25	0.767	20.0	2.0	200.0	118.057
1404	248.0	5.0	0.25	0.695	40.0	40.0	800.0	328.048
1405	3012.0	150.0	0.5	0.802	20.0	10.0	200.0	87.815
1406	2697.0	100.0	0.9	0.767	100.0	100.0	200.0	99.971
1407	1673.0	50.0	0.01	0.275	20.0	100.0	800.0	22.416999999999998
1408	1275.0	30.0	0.25	0.779	1.0	100.0	200.0	45.333999999999996
1409	2105.0	50.0	0.9	0.8109999999999999	10.0	100.0	800.0	520.231
1410	1529.0	30.0	0.75	0.763	100.0	100.0	800.0	867.2360000000001
1411	612.0	15.0	0.01	0.11699999999999999	100.0	2.0	200.0	2.7030000000000003
1412	40.0	5.0	0.01	0.14400000000000002	20.0	5.0	400.0	9.02
1413	1268.0	30.0	0.25	0.821	1.0	10.0	800.0	336.47900000000004
1414	187.0	5.0	0.25	0.7170000000000001	1.0	10.0	400.0	77.375
1415	675.0	15.0	0.1	0.6659999999999999	20.0	20.0	200.0	25.889
1416	2056.0	50.0	0.75	0.763	100.0	5.0	400.0	164.917
1417	522.0	5.0	0.9	0.763	100.0	2.0	200.0	57.925
1418	2358.0	100.0	0.25	0.795	10.0	2.0	200.0	54.431999999999995
1419	2789.0	150.0	0.01	0.11599999999999999	100.0	100.0	800.0	10.875
1420	1806.0	50.0	0.25	0.821	1.0	10.0	200.0	81.23899999999999
1421	2694.0	100.0	0.9	0.767	100.0	40.0	200.0	261.753
1422	1523.0	30.0	0.75	0.763	100.0	20.0	800.0	669.19
1423	2268.0	100.0	0.1	0.713	10.0	2.0	200.0	21.815
1424	1376.0	30.0	0.5	0.818	10.0	10.0	800.0	411.551
1425	844.0	15.0	0.5	0.799	10.0	100.0	400.0	135.67700000000002
1426	1375.0	30.0	0.5	0.818	10.0	10.0	400.0	176.798
1427	1180.0	30.0	0.1	0.759	1.0	20.0	400.0	159.468
1428	1364.0	30.0	0.5	0.8240000000000001	1.0	40.0	800.0	353.05
1429	2745.0	150.0	0.01	0.271	20.0	20.0	200.0	14.455
1430	1166.0	30.0	0.01	0.11	100.0	40.0	800.0	13.546
1431	1972.0	50.0	0.5	0.7440000000000001	100.0	20.0	400.0	120.211
1432	619.0	15.0	0.01	0.113	100.0	10.0	400.0	5.405
1433	3022.0	150.0	0.5	0.7909999999999999	20.0	100.0	400.0	125.37700000000001
1434	1218.0	30.0	0.1	0.6679999999999999	20.0	40.0	200.0	34.758
1435	351.0	5.0	0.5	0.74	100.0	20.0	200.0	67.898
1436	160.0	5.0	0.1	0.524	40.0	100.0	400.0	72.183
1437	1687.0	50.0	0.01	0.204	40.0	40.0	400.0	9.224
1438	327.0	5.0	0.5	0.763	40.0	5.0	200.0	74.431
1439	3124.0	150.0	0.75	0.794	40.0	20.0	400.0	209.033
1440	768.0	15.0	0.25	0.7709999999999999	20.0	40.0	200.0	40.543
1441	42.0	5.0	0.01	0.133	20.0	10.0	200.0	8.871
1442	1209.0	30.0	0.1	0.6679999999999999	20.0	5.0	200.0	25.32
1443	2966.0	150.0	0.25	0.674	100.0	40.0	800.0	192.25900000000001
1444	1905.0	50.0	0.5	0.8059999999999999	1.0	100.0	200.0	81.557
1445	1902.0	50.0	0.5	0.823	1.0	40.0	200.0	96.52799999999999
1446	2118.0	50.0	0.9	0.813	20.0	40.0	200.0	133.079
1447	2384.0	100.0	0.25	0.77	20.0	10.0	800.0	455.121
1448	380.0	5.0	0.75	0.785	10.0	2.0	800.0	543.525
1449	1985.0	50.0	0.75	0.835	1.0	5.0	800.0	823.698
1450	2271.0	100.0	0.1	0.708	10.0	5.0	200.0	62.492
1451	2257.0	100.0	0.1	0.768	1.0	10.0	400.0	76.795
1452	2160.0	100.0	0.01	0.505	1.0	2.0	200.0	23.404
1453	1961.0	50.0	0.5	0.778	40.0	100.0	800.0	274.111
1454	1751.0	50.0	0.1	0.667	20.0	5.0	800.0	149.817
1455	1182.0	30.0	0.1	0.738	1.0	40.0	200.0	29.081
1456	1170.0	30.0	0.1	0.774	1.0	2.0	200.0	61.262
1457	1259.0	30.0	0.1	0.524	100.0	100.0	800.0	73.896
1458	1735.0	50.0	0.1	0.711	10.0	10.0	400.0	85.508
1459	770.0	15.0	0.25	0.77	20.0	40.0	800.0	157.214
1460	861.0	15.0	0.5	0.79	20.0	100.0	200.0	59.485
1461	1600.0	30.0	0.9	0.795	40.0	100.0	400.0	394.981
1462	1609.0	30.0	0.9	0.767	100.0	10.0	400.0	185.898
1463	447.0	5.0	0.75	0.76	100.0	100.0	200.0	121.37200000000001
1464	2721.0	150.0	0.01	0.335	10.0	5.0	200.0	9.902999999999999
1465	725.0	15.0	0.25	0.8170000000000001	1.0	5.0	800.0	282.45099999999996
1466	2912.0	150.0	0.25	0.789	10.0	40.0	800.0	297.332
1467	2253.0	100.0	0.1	0.7709999999999999	1.0	5.0	200.0	49.086000000000006
1468	3027.0	150.0	0.5	0.78	40.0	5.0	200.0	77.542
1469	2057.0	50.0	0.75	0.763	100.0	5.0	800.0	422.93
1470	1903.0	50.0	0.5	0.8240000000000001	1.0	40.0	400.0	212.47099999999998
1471	2224.0	100.0	0.01	0.214	40.0	20.0	400.0	10.523
1472	599.0	15.0	0.01	0.203	40.0	5.0	800.0	18.417
1473	643.0	15.0	0.1	0.726	1.0	40.0	400.0	96.45
1474	2086.0	50.0	0.9	0.816	1.0	100.0	400.0	251.519
1475	2319.0	100.0	0.1	0.61	40.0	100.0	200.0	40.211
1476	2438.0	100.0	0.5	0.833	1.0	10.0	800.0	1137.906
1477	369.0	5.0	0.75	0.7859999999999999	1.0	20.0	200.0	100.199
1478	750.0	15.0	0.25	0.7859999999999999	10.0	40.0	200.0	39.395
1479	2624.0	100.0	0.9	0.828	1.0	40.0	800.0	688.5880000000001
1480	1428.0	30.0	0.5	0.742	100.0	10.0	200.0	170.28
1481	1627.0	50.0	0.01	0.48700000000000004	1.0	10.0	400.0	32.842
1482	2959.0	150.0	0.25	0.674	100.0	10.0	400.0	89.542
1483	2486.0	100.0	0.5	0.7809999999999999	40.0	2.0	800.0	270.531
1484	2901.0	150.0	0.25	0.7959999999999999	10.0	5.0	200.0	55.375
1485	1873.0	50.0	0.25	0.674	100.0	2.0	400.0	62.92100000000001
1486	2174.0	100.0	0.01	0.45899999999999996	1.0	40.0	800.0	47.968
1487	1608.0	30.0	0.9	0.767	100.0	10.0	200.0	196.497
1488	897.0	15.0	0.5	0.743	100.0	100.0	200.0	55.299
1489	740.0	15.0	0.25	0.794	10.0	2.0	800.0	483.01199999999994
1490	1158.0	30.0	0.01	0.115	100.0	10.0	200.0	8.236
1491	1469.0	30.0	0.75	0.8240000000000001	10.0	20.0	800.0	613.085
1492	78.0	5.0	0.01	0.096	100.0	10.0	200.0	6.438
1493	1118.0	30.0	0.01	0.276	20.0	2.0	800.0	28.115
1494	18.0	5.0	0.01	0.14800000000000002	10.0	2.0	200.0	4.696000000000001
1495	1534.0	30.0	0.9	0.835	1.0	5.0	400.0	511.70099999999996
1496	2254.0	100.0	0.1	0.773	1.0	5.0	400.0	100.711
1497	682.0	15.0	0.1	0.649	20.0	100.0	400.0	44.01
1498	1904.0	50.0	0.5	0.8240000000000001	1.0	40.0	800.0	416.38599999999997
1499	3185.0	150.0	0.9	0.8109999999999999	10.0	100.0	800.0	516.5169999999999
1500	2144.0	50.0	0.9	0.767	100.0	2.0	800.0	385.402
1501	1992.0	50.0	0.75	0.8270000000000001	1.0	40.0	200.0	145.386
1502	3236.0	150.0	0.9	0.767	100.0	40.0	800.0	590.625
1503	992.0	15.0	0.9	0.8290000000000001	1.0	2.0	800.0	860.5980000000001
1504	1235.0	30.0	0.1	0.609	40.0	20.0	800.0	86.04299999999999
1505	1058.0	15.0	0.9	0.797	40.0	40.0	800.0	407.56199999999995
1506	555.0	15.0	0.01	0.311	1.0	100.0	200.0	4.765
1507	11.0	5.0	0.01	0.14300000000000002	1.0	20.0	800.0	18.924
1508	435.0	5.0	0.75	0.759	100.0	5.0	200.0	164.33700000000002
1509	543.0	15.0	0.01	0.337	1.0	5.0	200.0	6.676
1510	1783.0	50.0	0.1	0.524	100.0	2.0	400.0	60.742
1511	1045.0	15.0	0.9	0.7979999999999999	40.0	2.0	400.0	235.222
1512	1095.0	30.0	0.01	0.402	1.0	100.0	200.0	9.493
1513	493.0	5.0	0.9	0.7859999999999999	20.0	10.0	400.0	290.633
1514	1775.0	50.0	0.1	0.611	40.0	20.0	800.0	62.882
1515	1119.0	30.0	0.01	0.281	20.0	5.0	200.0	6.4479999999999995
1516	1369.0	30.0	0.5	0.818	10.0	2.0	400.0	152.561
1517	2221.0	100.0	0.01	0.204	40.0	10.0	400.0	9.552
1518	1960.0	50.0	0.5	0.778	40.0	100.0	400.0	140.921
1519	1938.0	50.0	0.5	0.8029999999999999	20.0	40.0	200.0	87.28200000000001
1520	869.0	15.0	0.5	0.78	40.0	5.0	800.0	553.5369999999999
1521	92.0	5.0	0.1	0.546	1.0	2.0	800.0	124.855
1522	1157.0	30.0	0.01	0.115	100.0	5.0	800.0	13.532
1523	2626.0	100.0	0.9	0.815	1.0	100.0	400.0	318.04900000000004
1524	223.0	5.0	0.25	0.7090000000000001	20.0	10.0	400.0	115.82600000000001
1525	1741.0	50.0	0.1	0.7020000000000001	10.0	40.0	400.0	131.92
1526	2742.0	150.0	0.01	0.278	20.0	10.0	200.0	7.2139999999999995
1527	2301.0	100.0	0.1	0.6409999999999999	20.0	100.0	200.0	76.423
1528	1321.0	30.0	0.25	0.7340000000000001	40.0	10.0	400.0	68.857
1529	2411.0	100.0	0.25	0.733	40.0	100.0	800.0	153.211
1530	2273.0	100.0	0.1	0.7120000000000001	10.0	5.0	800.0	116.956
1531	3024.0	150.0	0.5	0.7809999999999999	40.0	2.0	200.0	62.233999999999995
1532	678.0	15.0	0.1	0.665	20.0	40.0	200.0	25.366
1533	1010.0	15.0	0.9	0.8220000000000001	10.0	2.0	800.0	701.0930000000001
